x1,y1
   1.74815,  34.18883
   0.46737,   5.08439
   0.24297,   2.68714
   0.56405,   6.36554
   1.22037,  19.01616
   0.47795,   5.21730
   0.01129,   1.05746
   0.58363,   6.64315
   0.95354,  13.04167
   1.69951,  32.60437
   0.32146,   3.43395
   0.47569,   5.18867
   1.33103,  21.82836
   1.85419,  37.77522
   1.81721,  36.50423
   1.79378,  35.70998
   0.61778,   7.14213
   0.14027,   1.85872
   0.71229,   8.62038
   1.42001,  24.23146
   0.25138,   2.76246
   1.34236,  22.12723
   1.67540,  31.83275
   1.22587,  19.15144
   1.59175,  29.22811
   1.76561,  34.76717
   0.08004,   1.45145
   1.47298,  25.72227
   1.79852,  35.86983
   0.05003,   1.27016
   0.24763,   2.72872
   0.77237,   9.63429
   0.47595,   5.19196
   0.63300,   7.37044
   1.53715,  27.58847
   0.70114,   8.43845
   1.66395,  31.46974
   1.68566,  32.15985
   0.69876,   8.39987
   0.96238,  13.22135
   0.75717,   9.37231
   0.52675,   5.85352
   1.75368,  34.37141
   1.88350,  38.79799
   1.71058,  32.96157
   0.34790,   3.70777
   1.77569,  35.10317
   1.91760,  40.00565
   0.99705,  13.93821
   0.57940,   6.58259
   0.12100,   1.72213
   0.58808,   6.70712
   1.20325,  18.59862
   1.68270,  32.06540
   1.91232,  39.81734
   1.63695,  30.62152
   0.26079,   2.84806
   1.56063,  28.28767
   0.42044,   4.51632
   1.24520,  19.63016
   0.56419,   6.36748
   1.95757,  41.44461
   0.35969,   3.83342
   0.24517,   2.70671
   0.90281,  12.03451
   1.05977,  15.28381
   1.65816,  31.28687
   1.38543,  23.28249
   1.98899,  42.59368
   1.26061,  20.01603
   0.44312,   4.78639
   1.02371,  14.50231
   0.38645,   4.12695
   1.79039,  35.59596
   1.73009,  33.59614
   0.73450,   8.98846
   1.21510,  18.88721
   1.53740,  27.59571
   1.67565,  31.84079
   0.12659,   1.76114
   0.90125,  12.00435
   1.99765,  42.91314
   1.34512,  22.20038
   1.73627,  33.79833
   0.85957,  11.20869
   1.95474,  41.34194
   1.29756,  20.95721
   1.30203,  21.07240
   0.84023,  10.84900
   0.94610,  12.89130
   0.04665,   1.25063
   0.84629,  10.96119
   1.63026,  30.41324
   0.66454,   7.85555
   0.36035,   3.84053
   0.75857,   9.39633
   0.57833,   6.56735
   0.66003,   7.78528
   0.13522,   1.82236
   0.10835,   1.63569
